model,intercept,slope,log_lik
617,-1.85,-0.4,-251.942660976927
618,-1.85,-0.39,-248.48467531917046
619,-1.85,-0.38,-245.03046851483967
620,-1.85,-0.37,-241.58034455947615
621,-1.85,-0.36,-238.1346399017151
622,-1.85,-0.35,-234.69372743997994
623,-1.85,-0.33999999999999997,-231.25802106725897
624,-1.85,-0.32999999999999996,-227.82798084606804
625,-1.85,-0.32,-224.4041189087942
626,-1.85,-0.31,-220.9870061938398
627,-1.85,-0.3,-217.5772801456933
628,-1.85,-0.29000000000000004,-214.1756535276169
629,-1.85,-0.28,-210.7829245194917
630,-1.85,-0.27,-207.39998830097412
631,-1.85,-0.26,-204.02785035199776
632,-1.85,-0.25,-200.66764173934396
633,-1.85,-0.24,-197.3206367000439
634,-1.85,-0.22999999999999998,-193.98827288027402
635,-1.85,-0.21999999999999997,-190.67217464258948
636,-1.85,-0.21000000000000002,-187.3741799150428
637,-1.85,-0.2,-184.09637112289693
638,-1.85,-0.19,-180.84111081667905
639,-1.85,-0.18,-177.6110826878792
640,-1.85,-0.16999999999999998,-174.40933874313438
641,-1.85,-0.15999999999999998,-171.23935348498208
642,-1.85,-0.14999999999999997,-168.10508601546897
643,-1.85,-0.14,-165.01105102783214
644,-1.85,-0.13,-161.9623996661113
645,-1.85,-0.12,-158.96501119145307
646,-1.85,-0.10999999999999999,-156.02559626717198
647,-1.85,-0.09999999999999998,-153.15181242183826
648,-1.85,-0.08999999999999997,-150.35239181743674
649,-1.85,-0.08000000000000002,-147.63728077014898
650,-1.85,-0.07,-145.0177894620979
651,-1.85,-0.06,-142.50674884938533
652,-1.85,-0.04999999999999999,-140.11866981785462
653,-1.85,-0.03999999999999998,-137.86989708065033
654,-1.85,-0.02999999999999997,-135.77874711330176
655,-1.85,-0.020000000000000018,-133.86561563757493
656,-1.85,-0.010000000000000009,-132.15303600743562
657,-1.85,0,-130.66566576872162
658,-1.85,0.010000000000000009,-129.43017542102575
659,-1.85,0.020000000000000018,-128.47501212053757
660,-1.85,0.030000000000000027,-127.8300131417133
661,-1.85,0.040000000000000036,-127.5258508719951
662,-1.85,0.050000000000000044,-127.59330413216688
663,-1.85,0.06000000000000005,-128.0623699434001
664,-1.85,0.07000000000000006,-128.9612541359342
665,-1.85,0.07999999999999996,-130.3153049835242
666,-1.85,0.08999999999999997,-132.14597600877045
667,-1.85,0.09999999999999998,-134.46991602994308
668,-1.85,0.10999999999999999,-137.29828122757314
669,-1.85,0.12,-140.63634348604987
670,-1.85,0.13,-144.48343408870429
671,-1.85,0.14,-148.83321898845603
672,-1.85,0.15000000000000002,-153.67426070979104
673,-1.85,0.16000000000000003,-158.99079117678716
674,-1.85,0.17000000000000004,-164.76360472630088
675,-1.85,0.18000000000000005,-170.97098192529833
676,-1.85,0.19000000000000006,-177.58956916001333
677,-1.85,0.20000000000000007,-184.5951606580012
678,-1.85,0.20999999999999996,-191.96335286391098
679,-1.85,0.21999999999999997,-199.67006153163445
680,-1.85,0.22999999999999998,-207.69190714271977
681,-1.85,0.24,-216.00648377539022
682,-1.85,0.25,-224.5925310408924
683,-1.85,0.26,-233.4300294753553
684,-1.85,0.27,-242.50023820490793
685,-1.85,0.28,-251.78569094830914
686,-1.85,0.29000000000000004,-261.27016331203737
687,-1.85,0.30000000000000004,-270.9386213736068
688,-1.85,0.31000000000000005,-280.77715899274256
689,-1.85,0.32000000000000006,-290.7729292189819
690,-1.85,0.33000000000000007,-300.9140735605935
691,-1.85,0.33999999999999997,-311.18965167851104
692,-1.85,0.35,-321.5895731909719
693,-1.85,0.36,-332.10453264437064
694,-1.85,0.37,-342.7259482598493
695,-1.85,0.38,-353.44590475342613
696,-1.85,0.39,-364.25710031250424
697,-1.85,0.4,-375.15279766628777
698,-1.85,0.41000000000000003,-386.1267790922274
699,-1.85,0.42000000000000004,-397.17330514134005
700,-1.85,0.43000000000000005,-408.28707683187156
701,-1.85,0.44000000000000006,-419.46320104610163
702,-1.85,0.45000000000000007,-430.69715886346495
703,-1.85,0.45999999999999996,-441.9847765708638
704,-1.85,0.47,-453.32219910432195
705,-1.85,0.48,-464.70586569356186
706,-1.85,0.49,-476.1324874997974
707,-1.85,0.5,-487.59902705683777
708,-1.825,-0.5,-285.2893748957212
709,-1.825,-0.49,-281.8065918381678
710,-1.825,-0.48,-278.3257742343898
711,-1.825,-0.47,-274.84704395584714
712,-1.825,-0.46,-271.37053404665073
713,-1.825,-0.45,-267.8963899432503
714,-1.825,-0.44,-264.424770843047
715,-1.825,-0.43,-260.95585124204564
716,-1.825,-0.42,-257.4898226646356
717,-1.825,-0.41000000000000003,-254.02689561203846
718,-1.825,-0.4,-250.56730175995844
719,-1.825,-0.39,-247.11129644061478
720,-1.825,-0.38,-243.65916144973008
721,-1.825,-0.37,-240.21120822531805
722,-1.825,-0.36,-236.7677814524076
723,-1.825,-0.35,-233.32926315632605
724,-1.825,-0.33999999999999997,-229.89607735703962
725,-1.825,-0.32999999999999996,-226.46869536854248
726,-1.825,-0.32,-223.04764184066082
727,-1.825,-0.31,-219.6335016561922
728,-1.825,-0.3,-216.22692781438528
729,-1.825,-0.29000000000000004,-212.82865045275398
730,-1.825,-0.28,-209.43948718356373
731,-1.825,-0.27,-206.06035494948432
732,-1.825,-0.26,-202.69228363540083
733,-1.825,-0.25,-199.33643171074047
734,-1.825,-0.24,-195.99410421944884
735,-1.825,-0.22999999999999998,-192.6667734834334
736,-1.825,-0.21999999999999997,-189.356102940279
737,-1.825,-0.21000000000000002,-186.06397459753725
738,-1.825,-0.2,-182.79252065375886
739,-1.825,-0.19,-179.54415991001193
740,-1.825,-0.18,-176.3216396733906
741,-1.825,-0.16999999999999998,-173.1280839332256
742,-1.825,-0.15999999999999998,-169.96704866677615
743,-1.825,-0.14999999999999997,-166.8425851969371
744,-1.825,-0.14,-163.75931256911414
745,-1.825,-0.13,-160.72249992208745
746,-1.825,-0.12,-157.73815977590124
747,-1.825,-0.10999999999999999,-154.81315301737405
748,-1.825,-0.09999999999999998,-151.95530608857982
749,-1.825,-0.08999999999999997,-149.17354042034026
750,-1.825,-0.08000000000000002,-146.4780134315283
751,-1.825,-0.07,-143.88026935151586
752,-1.825,-0.06,-141.39339662232697
753,-1.825,-0.04999999999999999,-139.03218660272475
754,-1.825,-0.03999999999999998,-136.81328565025177
755,-1.825,-0.02999999999999997,-134.7553293714324
756,-1.825,-0.020000000000000018,-132.8790439776534
757,-1.825,-0.010000000000000009,-131.20729550568285
758,-1.825,0,-129.76506364654537
759,-1.825,0.010000000000000009,-128.57931388529155
760,-1.825,0.020000000000000018,-127.67874074967733
761,-1.825,0.030000000000000027,-127.09335764315898
762,-1.825,0.040000000000000036,-126.85391649005314
763,-1.825,0.050000000000000044,-126.99115434255894
764,-1.825,0.06000000000000005,-127.53488425282383
765,-1.825,0.07000000000000006,-128.51297246297085
766,-1.825,0.07999999999999996,-129.95026958706458
767,-1.825,0.08999999999999997,-131.8675844013916
768,-1.825,0.09999999999999998,-134.28079892908673
769,-1.825,0.10999999999999999,-137.20021783543638
770,-1.825,0.12,-140.63022230945515
771,-1.825,0.13,-144.56926183866864
772,-1.825,0.14,-149.0101740518164
773,-1.825,0.15000000000000002,-153.94078258115735
774,-1.825,0.16000000000000003,-159.34469406967207
775,-1.825,0.17000000000000004,-165.20220272986555
776,-1.825,0.18000000000000005,-171.49121428524208
777,-1.825,0.19000000000000006,-178.188116850803
778,-1.825,0.20000000000000007,-185.2685485532141
779,-1.825,0.20999999999999996,-192.70803479687225
780,-1.825,0.21999999999999997,-200.48248792470403
781,-1.825,0.22999999999999998,-208.56857650078334
782,-1.825,0.24,-216.94398022700403
783,-1.825,0.25,-225.58755042480996
784,-1.825,0.26,-234.4793964007458
785,-1.825,0.27,-243.60091623152167
786,-1.825,0.28,-252.9347876663011
787,-1.825,0.29000000000000004,-262.4649317320092
788,-1.825,0.30000000000000004,-272.1764587091689
789,-1.825,0.31000000000000005,-282.0556036471868
790,-1.825,0.32000000000000006,-292.0896565750428
791,-1.825,0.33000000000000007,-302.26689101048555
792,-1.825,0.33999999999999997,-312.57649321051997
793,-1.825,0.35,-323.0084937592578
794,-1.825,0.36,-333.55370248227183
795,-1.825,0.37,-344.2036472477288
796,-1.825,0.38,-354.95051691543586
797,-1.825,0.39,-365.78710848945934
798,-1.825,0.4,-376.70677839181104
799,-1.825,0.41000000000000003,-387.70339768485417
800,-1.825,0.42000000000000004,-398.7713110152042
801,-1.825,0.43000000000000005,-409.9052990218081
802,-1.825,0.44000000000000006,-421.1005439389075
803,-1.825,0.45000000000000007,-432.35259812485947
804,-1.825,0.45999999999999996,-443.65735525690667
805,-1.825,0.47,-455.01102394630436
806,-1.825,0.48,-466.4101035460887
807,-1.825,0.49,-477.8513619430316
808,-1.825,0.5,-489.3318151450199
809,-1.8,-0.5,-283.8994343029869
810,-1.8,-0.49,-280.4180326562758
811,-1.8,-0.48,-276.93864353370606
812,-1.8,-0.47,-273.46139177238604
813,-1.8,-0.46,-269.98641365711705
814,-1.8,-0.45,-266.5138581700407
815,-1.8,-0.44,-263.0438883928274
816,-1.8,-0.43,-259.57668308200164
817,-1.8,-0.42,-256.1124384410421
818,-1.8,-0.41000000000000003,-252.6513701164255
819,-1.8,-0.4,-249.19371544887088
820,-1.8,-0.39,-245.73973601579513
821,-1.8,-0.38,-242.2897205065054
822,-1.8,-0.37,-238.8439879780676
823,-1.8,-0.36,-235.40289154724965
824,-1.8,-0.35,-231.96682258261305
825,-1.8,-0.33999999999999997,-228.53621547092214
826,-1.8,-0.32999999999999996,-225.11155304378713
827,-1.8,-0.32,-221.69337276412236
828,-1.8,-0.31,-218.2822737878919
829,-1.8,-0.3,-214.8789250350778
830,-1.8,-0.29000000000000004,-211.48407442523626
831,-1.8,-0.28,-208.0985594578397
832,-1.8,-0.27,-204.72331934631922
833,-1.8,-0.26,-201.3594089478369
834,-1.8,-0.25,-198.00801476886795
835,-1.8,-0.24,-194.67047337018874
836,-1.8,-0.22999999999999998,-191.3482925443336
837,-1.8,-0.21999999999999997,-188.04317569437404
838,-1.8,-0.21000000000000002,-184.75704990514396
839,-1.8,-0.2,-181.49209826658918
840,-1.8,-0.19,-178.2507970829749
841,-1.8,-0.18,-175.0359586795846
842,-1.8,-0.16999999999999998,-171.85078059730495
843,-1.8,-0.15999999999999998,-168.6989020402209
844,-1.8,-0.14999999999999997,-165.58446850441194
845,-1.8,-0.14,-162.51220555610846
846,-1.8,-0.13,-159.48750272759065
847,-1.8,-0.12,-156.51650843610307
848,-1.8,-0.10999999999999999,-153.60623667202054
849,-1.8,-0.09999999999999998,-150.7646859037037
850,-1.8,-0.08999999999999997,-148.00097015071557
851,-1.8,-0.08000000000000002,-145.32546141243733
852,-1.8,-0.07,-142.74994151956682
853,-1.8,-0.06,-140.28775990561462
854,-1.8,-0.04999999999999999,-137.95399167928787
855,-1.8,-0.03999999999999998,-135.765587643153
856,-1.8,-0.02999999999999997,-133.7415045322413
857,-1.8,-0.020000000000000018,-131.9027998302371
858,-1.8,-0.010000000000000009,-130.27267133144846
859,-1.8,0,-128.87641768417188
860,-1.8,0.010000000000000009,-127.74129333497248
861,-1.8,0.020000000000000018,-126.89623080305108
862,-1.8,0.030000000000000027,-126.37140651971423
863,-1.8,0.040000000000000036,-126.1976350391918
864,-1.8,0.050000000000000044,-126.40559125499344
865,-1.8,0.06000000000000005,-127.0248812035568
866,-1.8,0.07000000000000006,-128.083007189685
867,-1.8,0.07999999999999996,-129.60429831098827
868,-1.8,0.08999999999999997,-131.60889725769758
869,-1.8,0.09999999999999998,-134.1119023780957
870,-1.8,0.10999999999999999,-137.12275592013657
871,-1.8,0.12,-140.64494426178854
872,-1.8,0.13,-144.6760377273557
873,-1.8,0.14,-149.20805416544385
874,-1.8,0.15000000000000002,-154.22809135042687
875,-1.8,0.16000000000000003,-159.71914647133408
876,-1.8,0.17000000000000004,-165.66103057247093
877,-1.8,0.18000000000000005,-172.03129122532866
878,-1.8,0.19000000000000006,-178.80607370252807
879,-1.8,0.20000000000000007,-185.96087361248016
880,-1.8,0.20999999999999996,-193.4711568279448
881,-1.8,0.21999999999999997,-201.3128417471289
882,-1.8,0.22999999999999998,-209.46265263067116
883,-1.8,0.24,-217.89836083007785
884,-1.8,0.25,-226.59893409316822
885,-1.8,0.26,-235.54461416045325
886,-1.8,0.27,-244.7169408897921
887,-1.8,0.28,-254.09873823684165
888,-1.8,0.29000000000000004,-263.6740743112884
889,-1.8,0.30000000000000004,-273.4282048543278
890,-1.8,0.31000000000000005,-283.34750704222506
891,-1.8,0.32000000000000006,-293.41940856510683
892,-1.8,0.33000000000000007,-303.63231542689306
893,-1.8,0.33999999999999997,-313.97554079166594
894,-1.8,0.35,-324.4392363854479
895,-1.8,0.36,-335.01432737801144
896,-1.8,0.37,-345.69245125715094
897,-1.8,0.38,-356.4659009210385
898,-1.8,0.39,-367.32757201806226
899,-1.8,0.4,-378.27091443238703
900,-1.8,0.41000000000000003,-389.28988772917467
901,-1.8,0.42000000000000004,-400.3789203225896
902,-1.8,0.43000000000000005,-411.5328721030766
903,-1.8,0.44000000000000006,-422.7470002507286
904,-1.8,0.45000000000000007,-434.0169279638781
905,-1.8,0.45999999999999996,-445.33861584227964
906,-1.8,0.47,-456.7083356796697
907,-1.8,0.48,-468.12264643871794
908,-1.8,0.49,-479.5783722011896
909,-1.8,0.5,-491.0725819056098
910,-1.775,-0.5,-282.51093069266534
911,-1.775,-0.49,-279.0309421913648
912,-1.775,-0.48,-275.55301435021386
913,-1.775,-0.47,-272.07727504159004
914,-1.775,-0.46,-268.6038638672084
915,-1.775,-0.45,-265.13293343844185
916,-1.775,-0.44,-261.6646508128837
917,-1.775,-0.43,-258.1991991082388
918,-1.775,-0.42,-254.73677931774264
919,-1.775,-0.41000000000000003,-251.27761235492105
920,-1.775,-0.4,-247.8219413596862
921,-1.775,-0.39,-244.37003430262646
922,-1.775,-0.38,-240.92218692998924
923,-1.775,-0.37,-237.47872609841576
924,-1.775,-0.36,-234.0400135561136
925,-1.775,-0.35,-230.6064502360218
926,-1.775,-0.33999999999999997,-227.17848113684443
927,-1.775,-0.32999999999999996,-223.75660087983084
928,-1.775,-0.32,-220.34136004314564
929,-1.775,-0.31,-216.93337239189842
930,-1.775,-0.3,-213.53332314075945
931,-1.775,-0.29000000000000004,-210.14197840795558
932,-1.775,-0.28,-206.76019604477702
933,-1.775,-0.27,-203.3889380540043
934,-1.775,-0.26,-200.02928484440505
935,-1.775,-0.25,-196.68245160718993
936,-1.775,-0.24,-193.34980714457674
937,-1.775,-0.22999999999999998,-190.0328955308607
938,-1.775,-0.21999999999999997,-186.73346104297366
939,-1.775,-0.21000000000000002,-183.45347686054768
940,-1.775,-0.2,-180.1951781047036
941,-1.775,-0.19,-176.96109985928013
942,-1.775,-0.18,-173.75412089617274
943,-1.775,-0.16999999999999998,-170.5775139046523
944,-1.775,-0.15999999999999998,-167.4350030977487
945,-1.775,-0.14999999999999997,-164.33083012891066
946,-1.775,-0.14,-161.26982928711647
947,-1.775,-0.13,-158.25751293089746
948,-1.775,-0.12,-155.30016804663214
949,-1.775,-0.10999999999999999,-152.40496463995711
950,-1.775,-0.09999999999999998,-149.5800763456516
951,-1.775,-0.08999999999999997,-146.834813111718
952,-1.775,-0.08000000000000002,-144.17976500367993
953,-1.775,-0.07,-141.6269549976355
954,-1.775,-0.06,-139.18999698883113
955,-1.775,-0.04999999999999999,-136.88425304305383
956,-1.775,-0.03999999999999998,-134.7269810931286
957,-1.775,-0.02999999999999997,-132.73746082710284
958,-1.775,-0.020000000000000018,-130.9370815408129
959,-1.775,-0.010000000000000009,-129.34937153780362
960,-1.775,0,-127.999944826759
961,-1.775,0.010000000000000009,-126.91633829972699
962,-1.775,0.020000000000000018,-126.12771252771057
963,-1.775,0.030000000000000027,-125.66439327425879
964,-1.775,0.040000000000000036,-125.55724023839831
965,-1.775,0.050000000000000044,-125.83684527096936
966,-1.775,0.06000000000000005,-126.53258401353708
967,-1.775,0.07000000000000006,-127.67157038604104
968,-1.775,0.07999999999999996,-129.27758829960942
969,-1.775,0.08999999999999997,-131.3700935029549
970,-1.775,0.09999999999999998,-133.96338453584082
971,-1.775,0.10999999999999999,-137.06603125283328
972,-1.775,0.12,-140.68062209882066
973,-1.775,0.13,-144.80385181026173
974,-1.775,0.14,-149.42692779268205
975,-1.775,0.15000000000000002,-154.53623557897913
976,-1.775,0.16000000000000003,-160.1141790851504
977,-1.775,0.17000000000000004,-166.14010328937184
978,-1.775,0.18000000000000005,-172.59121428524205
979,-1.775,0.19000000000000006,-179.44342980468724
980,-1.775,0.20000000000000007,-186.67211633328492
981,-1.775,0.20999999999999996,-194.25269151242537
982,-1.775,0.21999999999999997,-202.1610890581725
983,-1.775,0.22999999999999998,-210.3740963568086
984,-1.775,0.24,-218.86958227442847
985,-1.775,0.25,-227.62663556427384
986,-1.775,0.26,-236.62563394821294
987,-1.775,0.27,-245.84826179690936
988,-1.775,0.28,-255.27749136340103
989,-1.775,0.29000000000000004,-264.89753942802906
990,-1.775,0.30000000000000004,-274.69380838443476
991,-1.775,0.31000000000000005,-284.6528184138767
992,-1.775,0.32000000000000006,-294.762135495884
993,-1.775,0.33000000000000007,-305.01029854839084
994,-1.775,0.33999999999999997,-315.3867479085417
995,-1.775,0.35,-325.8817565784574
996,-1.775,0.36,-336.48636509793573
997,-1.775,0.37,-347.1923205100469
998,-1.775,0.38,-357.9920196108914
999,-1.775,0.39,-368.878456487551
1000,-1.775,0.4,-379.84517422408646
1001,-1.775,0.41000000000000003,-390.8862205763321
1002,-1.775,0.42000000000000004,-401.9961073696345
1003,-1.775,0.43000000000000005,-413.1697733501328
1004,-1.775,0.44000000000000006,-424.4025502129413
1005,-1.775,0.45000000000000007,-435.6901315346251
1006,-1.775,0.45999999999999996,-447.0285443488654
1007,-1.775,0.47,-458.4141231204585
1008,-1.775,0.48,-469.84348589153376
1009,-1.775,0.49,-481.3135123938732
1010,-1.775,0.5,-492.82132394087006
1011,-1.75,-0.5,-281.1238964180246
1012,-1.75,-0.49,-277.6453534488848
1013,-1.75,-0.48,-274.1689203629035
1014,-1.75,-0.47,-270.69472813887825
1015,-1.75,-0.46,-267.22291977334146
1016,-1.75,-0.45,-263.75365159228494
1017,-1.75,-0.44,-260.2870947229119
1018,-1.75,-0.43,-256.8234367470059
1019,-1.75,-0.42,-253.3628835606909
1020,-1.75,-0.41000000000000003,-249.90566146905115
1021,-1.75,-0.4,-246.45201954836318
1022,-1.75,-0.39,-243.00223231366152
1023,-1.75,-0.38,-239.55660273513192
1024,-1.75,-0.37,-236.11546565353504
1025,-1.75,-0.36,-232.67919165265948
1026,-1.75,-0.35,-229.24819145587227
1027,-1.75,-0.33999999999999997,-225.82292092438252
1028,-1.75,-0.32999999999999996,-222.4038867471003
1029,-1.75,-0.32,-218.9916529262372
1030,-1.75,-0.31,-215.58684817937015
1031,-1.75,-0.3,-212.19017439793862
1032,-1.75,-0.29000000000000004,-208.80241632446456
1033,-1.75,-0.28,-205.4244526366263
1034,-1.75,-0.27,-202.05726865616674
1035,-1.75,-0.26,-198.7019709349886
1036,-1.75,-0.25,-195.3598040102227
1037,-1.75,-0.24,-192.032169665059
1038,-1.75,-0.22999999999999998,-188.72064908316193
1039,-1.75,-0.21999999999999997,-185.42702834186176
1040,-1.75,-0.21000000000000002,-182.1533277530889
1041,-1.75,-0.2,-178.90183563084562
1042,-1.75,-0.19,-175.67514713888664
1043,-1.75,-0.18,-172.4762089502066
1044,-1.75,-0.16999999999999998,-169.30837052744778
1045,-1.75,-0.15999999999999998,-166.17544290485415
1046,-1.75,-0.14999999999999997,-163.08176590932277
1047,-1.75,-0.14,-160.0322847876862
1048,-1.75,-0.13,-157.0326371911979
1049,-1.75,-0.12,-154.0892513804009
1050,-1.75,-0.10999999999999999,-151.20945631865715
1051,-1.75,-0.09999999999999998,-148.40160397326244
1052,-1.75,-0.08999999999999997,-145.67520357812018
1053,-1.75,-0.08000000000000002,-143.0410667554795
1054,-1.75,-0.07,-140.5114611569769
1055,-1.75,-0.06,-138.10026856928442
1056,-1.75,-0.04999999999999999,-135.82314114571858
1057,-1.75,-0.03999999999999998,-133.69764651066174
1058,-1.75,-0.02999999999999997,-131.74338894631805
